created_at,repostsnum,proPic,column1,text,original_url,description,comments_count,column,praises_count,source_host,screen_name,floor
2017-2-13 14:11:0,0,,twitter,"RT @TheFlightDeal: #Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://bit.ly/2l3NzFU  #travel",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,cheerstotravels,0,成都旅游,0,旅游,cheerstotravels,300
2017-2-13 15:30:29,0,['https://pbs.twimg.com/media/C4h1EJlWAAAuBRr.jpg'],twitter,Shangri-La Hotel Chengdu! Here to see the pandas! http://bit.ly/2kyr1w3  #Chengdu @ShangriLaHotels @VisitChinaNow #China #travel pic.twitter.com/jqx2dqLfxG,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BonVoyageurs,0,成都旅游,6,旅游,BonVoyageurs,299
2017-2-13 18:53:32,0,['https://pbs.twimg.com/media/C4ijiZbWIAAu5bt.jpg'],twitter,New post (Chengdu food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-food/ pic.twitter.com/Po6g1CvE5g,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,298
2017-2-14 15:32:27,0,['https://pbs.twimg.com/media/C4m_G09XUAA8RmJ.jpg'],twitter,New post (Memory of Chengdu (food/places)  成都) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/memory-of-chengdu-foodplaces-%e6%88%90%e9%83%bd/ …pic.twitter.com/eVbzzCnlPq,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,297
2017-2-14 17:4:7,0,['https://pbs.twimg.com/media/C4nUFhgUYAAS4R4.jpg'],twitter,? Visiting the #Panda research base in #Chengdu #China {http://buff.ly/2jdgBBp } ? #travel #traveltuesday #travelblog #travelbloggerpic.twitter.com/COuzgV4vuN,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SianVictoriaUK,0,成都旅游,1,旅游,Sian Victoria  ?,296
2017-2-14 21:20:10,3,['https://pbs.twimg.com/media/C4oOsGZXAAAzYXY.jpg'],twitter,"Popular #Sichuan food, cured smoked pork belly & sausages, via @Chengdu_Expat by @jordanporter37  http://buff.ly/2kYRjZL  #foodie #travel pic.twitter.com/BjdkXP3b22",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,ChinaMemo,1,成都旅游,11,旅游,ChinaMemo,295
2017-2-14 22:16:2,0,['https://pbs.twimg.com/media/C4obefIWIAAHzjt.jpg'],twitter,New post (Wet market selling fresh food items in Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/wet-market-selling-fresh-food-items-in-chengdu/ …pic.twitter.com/cWLvS14PD4,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,294
2017-2-14 22:28:1,0,['https://pbs.twimg.com/media/C4oeOJRWAAE2zIT.jpg'],twitter,Exploring the Chinese Night Markets in #Chengdu #China {Read more: http://buff.ly/2k4NFKm } #traveltuesday #travel #travelblog #touristpic.twitter.com/8o4bBBkeqt,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SianVictoriaUK,0,成都旅游,1,旅游,Sian Victoria  ?,293
2017-2-15 0:36:14,1,['https://pbs.twimg.com/media/C4o7kS6WAAAJPwx.jpg'],twitter,Exploring Tianfu Square in #Chengdu #China {Read more: http://buff.ly/2iRApM4 } #travel #traveltuesday #jetsetter #globetrotter #touristpic.twitter.com/1ItPNCTgHI,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SianVictoriaUK,0,成都旅游,0,旅游,Sian Victoria  ?,292
2017-2-15 3:18:19,1,,twitter,#flightdeal #travel Sydney to Chengdu $340 RT with Air China http://bit.ly/2lHfwnY  All deals https://goo.gl/QwEI9O,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,MightyTravels,0,成都旅游,1,旅游,Mighty Travels,291
2017-2-15 4:1:56,1,['https://pbs.twimg.com/media/C4pqpapXAAA8mo0.jpg'],twitter,Hiking Mount Qingcheng in #Chengdu #China {Read more:htt p://buff.ly/2iRwBKP } ? #travel #hiking #traveltuesday #jetsetter #globe…pic.twitter.com/GLb83AljWK,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SianVictoriaUK,0,成都旅游,0,旅游,Sian Victoria  ?,290
2017-2-15 7:55:43,0,['https://pbs.twimg.com/media/C4qgJ5rWIAIuU9c.jpg'],twitter,The latest in our travel series: The SupChina guide to Chengdu http://ow.ly/C1Kg3090Nak pic.twitter.com/hQQ1iyxNOu,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,supchinanews,0,成都旅游,6,旅游,SupChina,289
2017-2-15 12:14:36,0,['https://pbs.twimg.com/media/C4rbaXbWEAAaKPt.jpg'],twitter,"New post (Wide and Narrow Alleys | This is Chengdu, China) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/wide-and-narrow-alleys-this-is-chengdu-china/ …pic.twitter.com/IrPKMnvbkB",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,288
2017-2-15 13:21:50,0,['https://pbs.twimg.com/media/C4rqzKWWcAUX-R9.jpg'],twitter,Beside a calm lake. #jetblackeyecom #Chengdu #China #Travel pic.twitter.com/okL31QMv3A,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,0,旅游,JetBlack eye,287
2017-2-15 16:15:2,0,['https://pbs.twimg.com/media/C4sScHbWMAEjAQ8.jpg'],twitter,"We know where to stay in Chengdu, China & so does @matchesfashion- 2017 #Travel hotlist sorted http://bit.ly/2kwoi65   @TempleHouseCDUpic.twitter.com/Jf71GtfaRW",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,PRCoUK,0,成都旅游,1,旅游,PRCO London,286
2017-2-15 18:46:45,0,['https://pbs.twimg.com/media/C4s1KsMWYAELsqh.jpg'],twitter,New post (Chengdu Snack Food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-snack-food/ …pic.twitter.com/9GazbtMdKV,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,285
2017-2-15 19:10:37,0,,twitter,Dufry venture introduces Hudson concept at Chengdu T2 | Travel Retail Business https://lnkd.in/gQzEifG,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,nigel_hardy,0,成都旅游,0,旅游,Nigel J Hardy,284
2017-2-15 22:16:55,10,['https://pbs.twimg.com/media/C4tlQ-aWYAEOhwZ.jpg'],twitter,"Bumper crop of 23 giant pandas was born last year at Chengdu Panda Base, Sichuan Province, China. Thanks to @NatGeoTravel #soulivity #travel pic.twitter.com/4YK0ahNv0f",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SoulivityM,2,成都旅游,53,旅游,Soulivity Magazine,283
2017-2-15 22:25:26,0,,twitter,Dufry Hudson concept debuts in China at Chengdu airport - http://DFNIonline.com  - http://www.chinatravelblog.com/2017/02/15/dufry-hudson-concept-debuts-in-china-at-chengdu-airport-dfnionline-com/ … #China #travel,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,chinatravelblog,0,成都旅游,0,旅游,ChinaTravelBlog.com,282
2017-2-16 1:40:47,0,['https://pbs.twimg.com/media/C4uT7qqW8AAjdDw.jpg'],twitter,New post (Project #2 trip to Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/project-2-trip-to-chengdu/ …pic.twitter.com/ja4Pr8V8bS,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,281
2017-2-16 1:45:9,0,,twitter,"Pandas of all ages! Is this heaven??
#panda #travel #chengdu #chinapic.twitter.com/fwvseYP0Jj",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SublimeChina,0,成都旅游,1,旅游,Sublime China,280
2017-2-16 14:54:30,0,"['https://pbs.twimg.com/media/C4xJfbDUMAANgKN.jpg', 'https://pbs.twimg.com/media/C4xJfbEUYAIueds.jpg', 'https://pbs.twimg.com/media/C4xJfcVUYAEA9Ef.jpg', 'https://pbs.twimg.com/media/C4xJfhjUEAAQgp_.jpg']",twitter,"#travel  Trip to Chengdu
Old things in the house where I lived in. pic.twitter.com/8ofkHQ6JLL",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,sanmu_vision,0,成都旅游,0,旅游,三木先森呀,279
2017-2-16 15:40:4,0,['https://pbs.twimg.com/media/C4xUBxUXUAANEwZ.jpg'],twitter,New post (Chengdu-Kevin&Alec describing food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-kevinalec-describing-food/ …pic.twitter.com/9NrAKiE5sp,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,278
2017-2-16 17:15:7,0,,twitter,Dufry’s Hudson Travel Essentials Convenience Bookstore debuts with eight outlets at Chengdu http://ow.ly/hjUt3093ohT,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,InRetailAsia,0,成都旅游,0,旅游,InsideRetail.asia,277
2017-2-16 17:47:38,0,,twitter,Hudson Travel bookstores launch at Chengdu airport @jpwoodhhttps://insideretail.asia/2017/02/16/hudson-travel-bookstores-launch-at-chengdu-airport/ …,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,IanCarroll_hk,0,成都旅游,0,旅游,Ian Carroll,276
2017-2-16 19:17:26,3,['https://pbs.twimg.com/media/C4yFxrdVUAAYSPC.jpg'],twitter,Travel Ke China ; 7 Lokasi Ini Akan Buat Anda Terpegun! #beijing #chengdu #china #guilin… http://limaumandarin.com/travel-ke-china-7-lokasi-ini-akan-buat-anda-terpegun-2/ …pic.twitter.com/pfxZbUixlP,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,limaumandarin_,0,成都旅游,0,旅游,Limau Mandarin,275
2017-2-16 22:39:0,0,['https://pbs.twimg.com/media/C4yz6ZnW8AEM5ld.jpg'],twitter,New post (spicy skewers street food  Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/spicy-skewers-street-food-chengdu/ …pic.twitter.com/ZlytB6zvfv,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,274
2017-2-17 2:50:9,0,,twitter,Dufry Hudson concept debuts in China at Chengdu airport - http://DFNIonline.com  - http://www.chinatravelblog.com/2017/02/16/dufry-hudson-concept-debuts-in-china-at-chengdu-airport-dfnionline-com-2/ … #China #travel,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,chinatravelblog,0,成都旅游,1,旅游,ChinaTravelBlog.com,273
2017-2-17 5:43:17,0,['https://pbs.twimg.com/media/C40VBj5WIAENyR3.jpg'],twitter,"New post (""3 minutes lunch"" one pot - Chengdu to take food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/3-minutes-lunch-one-pot-chengdu-to-take-food/ …pic.twitter.com/W5p828gXaP",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,272
2017-2-17 6:39:53,0,['https://pbs.twimg.com/media/C40h-tKVUAA4Bg-.jpg'],twitter,For the love of #spicy #food and #Opera in #China most liveable city #chengdu #hotpot… https://reddressandhikingboots.wordpress.com/2011/01/18/week-22 …pic.twitter.com/IsFyAngYRR,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,RDHB_travel,0,成都旅游,0,旅游,RedDress&HikingBoots,271
2017-2-17 6:53:36,0,,twitter,#Chengdu #taikooli #art #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQlwbAFDR9f/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,270
2017-2-17 6:53:50,0,,twitter,#Chengdu #taikooli #art #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQlwcvYD1Y0/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,269
2017-2-17 7:15:27,0,['https://pbs.twimg.com/media/C40qHrtWYAEGrDa.jpg'],twitter,Please RT? #travel #traveller Why Chengdu should be your first stop in China &#124; By Katie Lotz http://bit.ly/2cyQxxM pic.twitter.com/hYuf7wQtmp,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,AllTrravells,0,成都旅游,0,旅游,Travel Magazine,268
2017-2-17 9:13:17,0,,twitter,"【空港コード】【都市コード】
CTUCTU成都
Chengdu中華人民共和国",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,flights_travel,0,成都旅游,0,旅游,CheapFlightsTravel,267
2017-2-17 9:15:9,0,['https://pbs.twimg.com/media/C41Fg_jUkAAxQPI.jpg'],twitter,Hotel Howard Johnson Hi - Tech Plaza - Chengdu https://goo.gl/iwTvVh  #HotelDirect info: #Travel by @twloungepic.twitter.com/gwYDbwvQam,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,0,旅游,TravelWriter'sLounge,266
2017-2-17 9:33:8,0,['https://pbs.twimg.com/media/C41JoZRVcAIFpRb.jpg'],twitter,Celebrity City Hotel - Chengdu https://goo.gl/YJz6SN  #HotelDirect info: #Travel by @twloungepic.twitter.com/iO4G3zhR2K,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,1,旅游,TravelWriter'sLounge,265
2017-2-17 11:14:42,0,,twitter,Hudson Travel bookstores launch at Chengdu airport - Inside Retail Asia https://lnkd.in/gytXDsq,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,GAWZZ8,0,成都旅游,1,旅游,Glenn Warrington,264
2017-2-17 12:33:19,0,['https://pbs.twimg.com/media/C41y4AhWMAA665-.jpg'],twitter,New post (UF in Chengdu - Buying food on http://campus.mov ) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/uf-in-chengdu-buying-food-on-campus-mov/ …pic.twitter.com/NC6hG4yOaU,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,263
2017-2-17 15:50:7,0,,twitter,Dufry opens 8 Hudson Travel Essentials Convenience Bookstores at Chengdu Airport http://ow.ly/Vo6x3091wi7  @Chengdu_China #travelretail,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BlackjackAgency,0,成都旅游,0,旅游,Blackjack Promotions,262
2017-2-17 19:28:32,0,['https://pbs.twimg.com/media/C43R6KaXUAAWzZ5.jpg'],twitter,New post (fried corn milled pancake  Chengdu street food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/fried-corn-milled-pancake-chengdu-street-food/ …pic.twitter.com/L9vQaM96SA,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,261
2017-2-17 20:18:15,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnMgfTDw-R/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,1,旅游,Brandon Lee,260
2017-2-17 20:18:39,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnMjZEDQMw/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,259
2017-2-17 20:21:36,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnM49zDavK/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,258
2017-2-17 20:21:46,1,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnM6LrjqRv/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,4,旅游,Brandon Lee,257
2017-2-17 20:22:3,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnM8MCD4E5/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,256
2017-2-17 20:22:25,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnM-8BDa0m/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,255
2017-2-17 20:24:18,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnNM0lDIz-/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,1,旅游,Brandon Lee,254
2017-2-17 20:24:34,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnNOqJD-ZT/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,0,旅游,Brandon Lee,253
2017-2-17 20:24:47,0,,twitter,#Chengdu #taikooli #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnNQUdjWzP/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,brandonlwp,0,成都旅游,1,旅游,Brandon Lee,252
2017-2-17 20:25:14,0,,twitter,#Chengdu #taikooli #art #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnNTpYhPdX/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,carmen_jh,0,成都旅游,0,旅游,Carmen Jiang,251
2017-2-17 20:25:27,0,,twitter,#Chengdu #taikooli #art #lifestyle #lifestyleblogger #lifewelltravelled #travel #travelblogger… https://www.instagram.com/p/BQnNVIzBxXF/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,carmen_jh,0,成都旅游,0,旅游,Carmen Jiang,250
2017-2-17 21:20:6,4,['https://pbs.twimg.com/media/C43rca0UkAUeMdY.jpg'],twitter,"Sichuan Chengdu soup noodle topped with red-braised beef, via @themalaproject by @jordanporter37 http://buff.ly/2k8DIO0  #travel #foodiepic.twitter.com/Biyr9cZoy2",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,ChinaMemo,2,成都旅游,10,旅游,ChinaMemo,249
2017-2-17 23:5:1,0,['https://pbs.twimg.com/media/C44DdRkWYAAN4r9.jpg'],twitter,"#Chicago to #Chengdu, China for only $492 roundtrip.

#travel #travelhacks #errorfare
http://buff.ly/2khMzi5 pic.twitter.com/p2wrdYKkKm",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,goHoboCo,0,成都旅游,1,旅游,Go Hobo,248
2017-2-18 2:25:34,0,['https://pbs.twimg.com/media/C44xXJqUoAAINHm.jpg'],twitter,New post (Chengdu. Chinese street food stalls.) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-chinese-street-food-stalls/ …pic.twitter.com/I5FEpFk8ag,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,247
2017-2-18 9:22:59,0,['https://pbs.twimg.com/media/C46Q5qjWYAAEEKv.jpg'],twitter,New post (Chengdu street food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-street-food/ …pic.twitter.com/ub6CTc8JAJ,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,246
2017-2-18 14:8:1,1,,twitter,A Chengdu Travel Guide: 5 Things You Need To Do http://buff.ly/2l6soAM  via @thefernwehwolf,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,worldlyjourneys,0,成都旅游,2,旅游,Ellen Rose Hays,245
2017-2-18 14:30:25,2,['https://pbs.twimg.com/media/C47XQ6_XUAARuyX.jpg'],twitter,Who invented the hot pot? #Chengdu or #Chongqing ? http://bit.ly/2ksxYfu   #trlt #ttot #china #food #foodporn #travel pic.twitter.com/n5Vxx0VtmT,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BonVoyageurs,0,成都旅游,8,旅游,BonVoyageurs,244
2017-2-18 16:12:10,0,['https://pbs.twimg.com/media/C47ujk6WYAAEU7s.jpg'],twitter,New post (Asian Kitchen - Chengdu 46) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/asian-kitchen-chengdu-46/ …pic.twitter.com/LnyXCP747A,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,243
2017-2-18 16:45:8,0,['https://pbs.twimg.com/media/C472GW2WAAYnAcT.jpg'],twitter,A panda lost in bambou forest. #jetblackeyecom #travel #chengdu #walkingpic.twitter.com/u2mB4LLlZF,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,242
2017-2-18 17:15:29,1,['https://pbs.twimg.com/media/C479C05WEAAF1C8.jpg'],twitter,Please RT? #travel #traveller Why Chengdu should be your first stop in China &#124; By Katie Lotz http://tinyurl.com/zoyg2zc pic.twitter.com/opYh82HkIY,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BstTravells,0,成都旅游,3,旅游,Amazing Travels,241
2017-2-18 23:41:39,0,['https://pbs.twimg.com/media/C49Vb0OWQAQCtXH.jpg'],twitter,New post (The Best Noodles and Dumplings in Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/the-best-noodles-and-dumplings-in-chengdu/ …pic.twitter.com/GaRtV5C6KO,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,240
2017-2-19 6:37:7,0,['https://pbs.twimg.com/media/C4-0hntWMAAy49R.jpg'],twitter,New post (Chengdu-Chelsie&Melina describing food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-chelsiemelina-describing-food/ …pic.twitter.com/Tcai96Hqvr,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,239
2017-2-19 12:15:15,0,,twitter,Chengdu Research Base of Giant Panda is a must-go place if you travel to Chengdu #giantpanda… https://www.instagram.com/p/BQre0fzFxn0/,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,Phoe_Chen,0,成都旅游,0,旅游,Phoebe Chen,238
2017-2-19 13:28:13,0,['https://pbs.twimg.com/media/C5ASnu8WMAUMJbm.jpg'],twitter,New post (Chengdu food court) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-food-court/ …pic.twitter.com/FoTSJcshVA,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,237
2017-2-19 17:10:12,0,,twitter,"Top good travel agents in Beijing Shanghai Chengdu Chongqing Guangzhou Guilin Hangzhou Harbin Hongkong China
http://digtravel.blogspot.com/p/top-travel-agents-attractions-in-china_9.html …",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,wetravel2015,0,成都旅游,0,旅游,travel agent listing,236
2017-2-20 14:31:42,0,['https://pbs.twimg.com/media/C5FqfCTXUAA6mxR.jpg'],twitter,@rickshaw_travel Lots of ooohs and aaaahs at our visit to the Panda Research Centre in Chengdu #TheTravellingBaileyspic.twitter.com/zVH3DOQOdE,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,pipsqueak27,1,成都旅游,0,旅游,Rina-Marie Hill,235
2017-2-20 14:36:37,0,['https://pbs.twimg.com/media/C5FrxIYWIAA3j8o.jpg'],twitter,"@rickshaw_travel Ordering beer and hotpot in Chengdu with our invaluable ""Point It"" book. #TheTravellingBaileyspic.twitter.com/tq51j4Ste8",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,pipsqueak27,1,成都旅游,2,旅游,Rina-Marie Hill,234
2017-2-20 16:52:59,0,['https://pbs.twimg.com/media/C5GLE_cWEAAZDeC.jpg'],twitter,New post (The 90th China Food and Drinks Fair - Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/the-90th-china-food-and-drinks-fair-chengdu/ …pic.twitter.com/a3Q3U5lsh6,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,233
2017-2-20 18:2:22,0,['https://pbs.twimg.com/media/C5Ga9USUcAIa3Qg.jpg'],twitter,Hudson Travel bookstores launch at Chengdu Airport | read: https://goo.gl/5EzVuz  | #hudsontravel #dufry #chengduairportpic.twitter.com/QR6RZSWOtF,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,retailnewsasia,0,成都旅游,0,旅游,Retail News Asia,232
2017-2-20 18:12:29,0,,twitter,Hudson Travel bookstores launch at Chengdu Airport | read: https://goo.gl/5EzVuz  | #hudsontravel #dufry… https://twitter.com/i/web/status/833617787142574083 …,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,DavidBl4ck,0,成都旅游,0,旅游,David Black,231
2017-2-20 21:58:39,0,,twitter,Exploring Chengdu through food tour http://ift.tt/2lCRQ3s  #foodie #travel #whatrugoing2wish4,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,TravelGenieReg,0,成都旅游,1,旅游,TravelGenie,230
2017-2-20 22:3:20,0,,twitter,Exploring Chengdu through food tour http://ift.tt/2lCRQ3s  #foodie #travel #whatrugoing2wish4,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,DLCarriger,0,成都旅游,0,旅游,Debbie Lynn Carriger,229
